fnode	tnode	iftran	hydseq
9276	10042	1	11706
10042	10208	1	11707
10208	10301	1	11708
10301	10421	1	11709
10421	10420	1	11710
10420	10447	1	11711
8257	9717	1	11712
9717	9768	1	11713
9648	9679	1	11714
9679	9768	1	11715
9768	9848	1	11716
9848	10016	1	11717
10016	10201	1	11718
10201	10447	1	11719
10447	10713	1	11720
10713	11021	1	11721
11021	11180	1	11722
11180	11216	1	11723
11216	11028	1	11724
11489	11066	1	11725
11066	11028	1	11726
11028	10756	1	11727
12011	11311	1	11728
11311	11193	1	11729
11193	10116	1	11730
10116	10039	1	11731
10039	10056	1	11732
10056	9978	1	11733
9978	9477	1	11734
8056	8400	0	11735
8400	8441	0	11736
11043	11700	1	11737
11700	11754	1	11738
10590	10857	1	11739
10857	10965	1	11740
10965	11101	1	11741
10411	10597	1	11742
10597	10680	1	11743
10680	10811	1	11744
10964	11555	1	11745
11555	11615	1	11746
11615	11650	1	11747
11650	11668	1	11748
11668	11729	1	11749
11729	11750	1	11750
11750	11780	1	11751
10886	10588	1	11752
10588	10338	1	11753
10338	10144	1	11754
14446	15388	1	11755
15388	15574	1	11756
15574	15610	1	11757
15610	15893	1	11758
15893	16103	1	11759
16103	17303	1	11760
17303	17942	1	11761
17942	18509	1	11762
18509	18675	1	11763
18675	20417	1	11764
20417	20843	1	11765
20843	20770	1	11766
20770	20749	1	11767
20749	21352	1	11768
15155	15839	1	11769
15839	15950	1	11770
15950	16206	1	11771
16206	16522	1	11772
16522	16543	1	11773
16543	17183	1	11774
23460	23413	1	11775
23413	23407	1	11776
23407	23155	1	11777
23155	22555	1	11778
22555	22290	1	11779
22290	22234	1	11780
21998	22175	1	11781
22175	22032	1	11782
23706	23369	1	11783
23369	23285	1	11784
23285	22505	1	11785
21464	21463	1	11786
21463	21476	1	11787
21476	21486	1	11788
23550	23715	1	11789
23715	23851	1	11790
23851	24457	1	11791
24457	24472	1	11792
24472	25139	1	11793
25139	25714	1	11794
25714	25950	1	11795
16772	17043	1	11796
17043	17176	1	11797
17176	17250	1	11798
21002	20317	1	11799
20317	20134	1	11800
14902	14418	1	11801
14418	14250	1	11802
14250	14144	1	11803
14144	14129	1	11804
20625	20076	1	11805
20076	19899	1	11806
19899	19855	1	11807
19855	19844	1	11808
19844	20120	1	11809
20120	20134	1	11810
20134	20135	1	11811
20135	20138	1	11812
20138	20173	1	11813
19711	19704	1	11814
19704	19662	1	11815
19662	19658	1	11816
19658	19550	1	11817
19550	20021	1	11818
20021	20126	1	11819
20126	20337	1	11820
20337	20627	1	11821
20627	20924	1	11822
20924	20988	1	11823
20988	21618	1	11824
21618	22949	1	11825
22949	23329	1	11826
23329	23417	1	11827
23417	23510	1	11828
23510	23528	1	11829
23528	24227	1	11830
24227	24532	1	11831
24532	24540	1	11832
15105	13177	1	11833
13177	13052	1	11834
13338	13120	1	11835
13120	13128	1	11836
13128	13341	1	11837
13341	13326	1	11838
13326	13209	1	11839
13209	13052	1	11840
13052	12420	1	11841
12420	12272	1	11842
13988	12911	1	11843
12911	12765	1	11844
12765	12732	1	11845
12732	12272	1	11846
12272	12138	1	11847
12138	12056	1	11848
17315	17783	1	11849
17783	17960	1	11850
17960	18041	1	11851
18041	18123	1	11852
19459	19787	1	11853
19787	19840	1	11854
18902	19461	1	11855
19461	19646	1	11856
19646	19840	1	11857
19840	19919	1	11858
19919	20024	1	11859
20024	20394	1	11860
27313	27701	1	11861
27701	27713	1	11862
27713	28045	1	11863
28045	28489	1	11864
28489	28492	1	11865
28492	28579	1	11866
28579	28841	1	11867
28841	29144	1	11868
29144	29271	1	11869
29271	29423	1	11870
29423	29424	1	11871
29424	29526	1	11872
29526	29104	1	11873
29104	29095	1	11874
29095	29134	1	11875
29134	28297	1	11876
28297	28292	1	11877
23884	24506	1	11878
24506	24540	1	11879
24540	24641	1	11880
24641	24647	1	11881
24515	24781	1	11882
24781	24854	1	11883
24854	24863	1	11884
20890	21043	1	11885
21043	21314	1	11886
21314	21380	1	11887
19403	20394	1	11888
20394	20692	1	11889
20334	20687	1	11890
20687	20692	1	11891
20692	21087	1	11892
21087	21211	1	11893
21211	21766	1	11894
21766	21769	1	11895
21769	21903	1	11896
21903	21981	1	11897
21981	22053	1	11898
22053	22134	1	11899
22134	22789	1	11900
24195	23619	1	11901
23619	23593	1	11902
23308	23276	1	11903
23276	23303	1	11904
24003	23310	1	11905
23310	23303	1	11906
23303	23593	1	11907
23593	23587	1	11908
23587	23984	1	11909
23984	24120	1	11910
24120	23138	1	11911
23138	23058	1	11912
23058	23033	1	11913
23033	22802	1	11914
22802	22789	1	11915
22789	22651	1	11916
22651	21516	1	11917
25766	26117	1	11918
26117	26119	1	11919
26119	26147	1	11920
26655	26157	1	11921
26157	26147	1	11922
26147	26186	1	11923
26186	26195	1	11924
26195	26081	1	11925
26081	25807	1	11926
25807	25227	1	11927
25227	24957	1	11928
24957	24926	1	11929
24926	25055	1	11930
25055	25357	1	11931
25357	25494	1	11932
25494	25429	1	11933
25429	25247	1	11934
25247	25250	1	11935
25250	25296	1	11936
25296	25204	1	11937
25204	25130	1	11938
25130	25215	1	11939
25572	25771	1	11940
25771	25851	1	11941
25851	26454	1	11942
26454	26675	1	11943
26675	26729	1	11944
26729	26707	1	11945
26707	26667	1	11946
26667	27066	1	11947
20253	19328	1	11948
19328	18648	1	11949
18648	17854	1	11950
17854	17710	1	11951
17710	17558	1	11952
17558	17496	1	11953
17496	17193	1	11954
18424	17355	1	11955
17355	17304	1	11956
18652	17401	1	11957
17401	17304	1	11958
17304	17234	1	11959
17234	17193	1	11960
17193	16841	1	11961
15700	16330	1	11962
16330	16480	1	11963
17392	16442	1	11964
16442	16358	1	11965
16358	16475	1	11966
16475	16480	1	11967
16480	16507	1	11968
16507	16841	1	11969
16841	16649	1	11970
16649	16159	1	11971
16159	15834	1	11972
15834	15790	1	11973
14338	14730	1	11974
14730	14747	1	11975
14747	14784	1	11976
14784	14936	1	11977
14936	14930	1	11978
12748	12747	1	11979
12747	13093	1	11980
13093	13193	1	11981
13193	13619	1	11982
13619	13916	1	11983
11035	10856	1	11984
10856	10900	1	11985
13906	14650	1	11986
14650	14611	1	11987
14611	14578	1	11988
14578	14326	1	11989
14326	13916	1	11990
13916	13511	1	11991
13511	13457	1	11992
13457	13408	1	11993
13408	12850	1	11994
12850	12729	1	11995
12729	12827	1	11996
12827	12920	1	11997
11923	11851	1	11998
11851	11837	1	11999
11837	11763	1	12000
11763	11492	1	12001
11492	11250	1	12002
11250	11251	1	12003
11251	11108	1	12004
11108	11012	1	12005
11012	10943	1	12006
10943	10900	1	12007
10900	10551	1	12008
10551	10229	1	12009
10229	9887	1	12010
9887	9387	1	12011
9387	8807	1	12012
8807	8748	1	12013
8748	8564	1	12014
8564	8308	1	12015
8308	8026	1	12016
10440	10507	1	12017
10507	10492	1	12018
10492	10463	1	12019
10463	9911	1	12020
9911	9844	1	12021
9844	9580	1	12022
25275	24373	1	12023
25562	24853	1	12024
24548	24853	1	12025
24853	24361	1	12026
24564	24458	1	12027
24045	24458	1	12028
24458	24414	1	12029
24072	24414	1	12030
24414	24361	1	12031
24361	24253	1	12032
23439	23807	1	12033
23047	23807	1	12034
23807	24253	1	12035
24253	24245	1	12036
23731	24245	1	12037
24245	24373	1	12038
24373	24137	1	12039
23663	24137	1	12040
24137	24495	1	12041
24495	24681	1	12042
24681	25318	1	12043
24901	25696	1	12044
25108	25696	1	12045
25696	25610	1	12046
24485	24275	1	12047
23817	24094	1	12048
23709	23745	1	12049
24221	24121	1	12050
23867	24302	1	12051
23799	24302	1	12052
24302	24545	1	12053
25221	24827	1	12054
27245	27449	1	12055
26319	26439	1	12056
25978	26439	1	12057
26439	26496	1	12058
25961	26496	1	12059
26496	27089	1	12060
27151	27508	1	12061
25981	26212	1	12062
26212	26786	1	12063
26456	27217	1	12064
26545	27023	1	12065
25685	25786	1	12066
24842	25428	1	12067
24977	25428	1	12068
25428	25786	1	12069
25786	26730	1	12070
26086	26730	1	12071
26730	26980	1	12072
26800	26980	1	12073
26980	27023	1	12074
27023	27217	1	12075
27217	27264	1	12076
26732	26769	1	12077
25863	26769	1	12078
26769	26745	1	12079
26216	26745	1	12080
26745	27062	1	12081
27062	28054	1	12082
28854	29292	1	12083
28780	29292	1	12084
29292	29171	1	12085
28802	28497	1	12086
27705	28497	1	12087
28497	28398	1	12088
28219	28398	1	12089
28398	28537	1	12090
27402	28065	1	12091
28065	28448	1	12092
30728	30262	1	12093
30937	30262	1	12094
30262	30212	1	12095
30542	30336	1	12096
30101	30336	1	12097
30336	30212	1	12098
30212	29935	1	12099
29435	29935	1	12100
29935	29837	1	12101
29371	29572	1	12102
29255	29572	1	12103
29572	29753	1	12104
29121	29557	1	12105
29557	29753	1	12106
29753	29837	1	12107
29837	29839	1	12108
29810	29656	1	12109
30668	30264	1	12110
30589	30374	1	12111
30521	30374	1	12112
30374	30264	1	12113
30264	29839	1	12114
29839	29799	1	12115
29458	29799	1	12116
29799	29656	1	12117
29656	29431	1	12118
28628	29493	1	12119
33461	33153	1	12120
35003	34777	1	12121
35743	35252	1	12122
35643	35252	1	12123
35252	34777	1	12124
34777	34418	1	12125
34872	34418	1	12126
34418	34166	1	12127
35305	34831	1	12128
35266	34896	1	12129
35562	34896	1	12130
34896	34831	1	12131
34831	34261	1	12132
35766	35261	1	12133
35913	35261	1	12134
35261	34560	1	12135
33965	34560	1	12136
34560	34261	1	12137
34261	34166	1	12138
34166	33705	1	12139
34240	33705	1	12140
33705	33647	1	12141
34089	33647	1	12142
33647	33538	1	12143
33538	33475	1	12144
33491	33340	1	12145
33064	33340	1	12146
33340	33398	1	12147
33398	33475	1	12148
33475	33370	1	12149
33370	33293	1	12150
32862	33293	1	12151
33293	33153	1	12152
33153	32962	1	12153
32990	33070	1	12154
33019	33137	1	12155
33229	33386	1	12156
33160	33446	1	12157
33458	33548	1	12158
33813	33713	1	12159
33993	33713	1	12160
33713	33548	1	12161
33548	33446	1	12162
33446	33386	1	12163
33386	33366	1	12164
34192	34241	1	12165
34287	34448	1	12166
34562	34448	1	12167
34448	34416	1	12168
34552	34583	1	12169
34713	34640	1	12170
35279	34941	1	12171
35053	34941	1	12172
34941	34702	1	12173
34889	34702	1	12174
34702	34640	1	12175
34640	34583	1	12176
34583	34577	1	12177
34820	34577	1	12178
34577	34416	1	12179
34416	34241	1	12180
34241	34204	1	12181
34608	34475	1	12182
34374	34475	1	12183
34475	34323	1	12184
34322	34323	1	12185
34323	34204	1	12186
34204	34013	1	12187
34277	34013	1	12188
34013	33841	1	12189
34043	33841	1	12190
33841	33673	1	12191
34340	34056	1	12192
34075	34056	1	12193
34056	34026	1	12194
34135	34026	1	12195
34026	33827	1	12196
33855	33827	1	12197
33827	33673	1	12198
33673	33440	1	12199
33579	33440	1	12200
33440	33366	1	12201
33366	33274	1	12202
33414	33274	1	12203
33274	33137	1	12204
33137	33070	1	12205
33070	33076	1	12206
33329	33076	1	12207
33076	33005	1	12208
33451	33222	1	12209
33453	33222	1	12210
33222	33005	1	12211
33005	32962	1	12212
32962	32828	1	12213
32207	32236	1	12214
32338	32306	1	12215
32397	32579	1	12216
32415	32682	1	12217
32482	32682	1	12218
32682	32723	1	12219
32633	32858	1	12220
32543	32850	1	12221
32760	32873	1	12222
32727	32949	1	12223
32920	32949	1	12224
32949	32873	1	12225
32873	32850	1	12226
32850	32858	1	12227
32858	32828	1	12228
32828	32723	1	12229
32723	32722	1	12230
33040	32722	1	12231
32722	32579	1	12232
32579	32572	1	12233
32912	32572	1	12234
32572	32448	1	12235
32642	32448	1	12236
32448	32394	1	12237
32559	32394	1	12238
32394	32324	1	12239
32488	32315	1	12240
32626	32315	1	12241
32315	32324	1	12242
32324	32306	1	12243
32306	32236	1	12244
32236	31958	1	12245
33449	33146	1	12246
33790	33674	1	12247
35592	33879	1	12248
34417	34033	1	12249
35104	34108	1	12250
35295	34178	1	12251
34942	34194	1	12252
33735	34194	1	12253
34194	34178	1	12254
34178	34108	1	12255
34108	34033	1	12256
34033	33948	1	12257
34028	33621	1	12258
33392	33621	1	12259
33621	33948	1	12260
33948	33879	1	12261
33879	33694	1	12262
33139	33694	1	12263
33694	33674	1	12264
33674	33199	1	12265
32511	33199	1	12266
33199	33146	1	12267
33146	33044	1	12268
32627	33044	1	12269
33044	32494	1	12270
32343	32494	1	12271
32494	32292	1	12272
32198	32112	1	12273
32064	32112	1	12274
32112	32130	1	12275
31838	31908	1	12276
31673	31821	1	12277
31586	31821	1	12278
31821	31908	1	12279
31908	32130	1	12280
32130	32147	1	12281
31852	32147	1	12282
32147	32292	1	12283
32292	31958	1	12284
31958	31918	1	12285
30727	30699	1	12286
30842	30721	1	12287
31045	31031	1	12288
31018	31241	1	12289
31086	31287	1	12290
31136	31287	1	12291
31287	31241	1	12292
31241	31333	1	12293
31356	31537	1	12294
31449	31642	1	12295
31580	31756	1	12296
32006	31756	1	12297
31756	31642	1	12298
31642	31537	1	12299
31537	31333	1	12300
31333	31299	1	12301
31652	31411	1	12302
31931	31665	1	12303
31964	32185	1	12304
32122	32213	1	12305
32530	32213	1	12306
32213	32185	1	12307
32185	32208	1	12308
32450	32208	1	12309
32208	31918	1	12310
31918	31823	1	12311
31723	31804	1	12312
31545	31804	1	12313
31804	31823	1	12314
31823	31665	1	12315
31665	31560	1	12316
31476	31560	1	12317
31560	31411	1	12318
31411	31299	1	12319
31299	31118	1	12320
31451	31118	1	12321
31118	31031	1	12322
31031	30721	1	12323
30721	30699	1	12324
30699	30337	1	12325
31394	31063	1	12326
31423	31464	1	12327
31502	31464	1	12328
31464	31347	1	12329
32098	31776	1	12330
33118	32634	1	12331
32561	32634	1	12332
32634	32359	1	12333
32347	32359	1	12334
32359	31894	1	12335
32137	31894	1	12336
31894	31776	1	12337
31776	31724	1	12338
31729	31724	1	12339
31724	31429	1	12340
31738	31460	1	12341
32033	31414	1	12342
31488	31414	1	12343
31414	31266	1	12344
31440	31266	1	12345
31266	31152	1	12346
30918	31152	1	12347
31152	31068	1	12348
30827	31068	1	12349
31068	31150	1	12350
30864	31150	1	12351
31150	31460	1	12352
31460	31441	1	12353
30603	31441	1	12354
31441	31429	1	12355
31429	31347	1	12356
31347	31112	1	12357
30616	31112	1	12358
31112	31063	1	12359
31063	31008	1	12360
30833	31008	1	12361
31008	30825	1	12362
30768	30759	1	12363
30723	30759	1	12364
30759	30846	1	12365
30679	30846	1	12366
30846	30825	1	12367
30825	30576	1	12368
30505	30488	1	12369
30333	30488	1	12370
30488	30576	1	12371
30576	30337	1	12372
30337	30235	1	12373
30235	30172	1	12374
30655	29817	1	12375
30731	30733	1	12376
30739	30903	1	12377
31178	30903	1	12378
30903	30733	1	12379
30733	30630	1	12380
30970	30630	1	12381
30630	30138	1	12382
29256	29770	1	12383
29416	29770	1	12384
29770	29922	1	12385
30538	30315	1	12386
30496	30315	1	12387
30315	30162	1	12388
27554	28900	1	12389
27316	27946	1	12390
26968	27946	1	12391
27946	28900	1	12392
28900	29025	1	12393
28206	28367	1	12394
28503	28584	1	12395
29765	28584	1	12396
28584	28367	1	12397
28367	28520	1	12398
29165	28530	1	12399
28587	29244	1	12400
28239	28574	1	12401
27765	28574	1	12402
28574	29244	1	12403
29244	29283	1	12404
32591	32269	1	12405
32571	32327	1	12406
32637	32396	1	12407
32698	32430	1	12408
32326	32430	1	12409
32430	32396	1	12410
32396	32291	1	12411
32067	32291	1	12412
32291	32327	1	12413
32327	32269	1	12414
32269	32246	1	12415
32009	31924	1	12416
31942	31924	1	12417
31924	31937	1	12418
32041	31647	1	12419
31444	31555	1	12420
31254	31555	1	12421
31555	31617	1	12422
31252	31617	1	12423
31617	31647	1	12424
31647	31475	1	12425
31256	31466	1	12426
31208	31466	1	12427
31466	31475	1	12428
31475	31461	1	12429
31156	31012	1	12430
31231	30978	1	12431
